date2,m_financials
2019-09-27,103.0256429591649
2019-09-30,103.15152098427356
2019-10-01,101.44144434324453
2019-10-02,99.33574759792275
2019-10-03,100.12074947357178
2019-10-04,102.09332338521179
2019-10-07,101.51893794368691
2019-10-08,99.599412165897
2019-10-09,100.81769075527997
2019-10-10,101.65100522108482
2019-10-11,102.61918427910604
2019-10-14,102.67643059475321
2019-10-15,103.58384431919582
2019-10-16,103.2980842590332
2019-10-17,103.44048240822805
2019-10-18,103.20679551782743
2019-10-21,104.01480999798842
2019-10-22,102.3875700722278
2019-10-23,102.81517834730552
2019-10-24,103.67993524040975
2019-10-25,103.66466405358113
2019-10-28,104.31773015143166
2019-10-29,104.78805645418839
2019-10-30,105.17597314001809
2019-10-31,104.97509824725944
2019-11-01,106.02302030106665
2019-11-04,105.95939128499636
2019-11-05,105.59685537848674
2019-11-06,106.29727207774847
2019-11-07,106.95030596558477
2019-11-08,106.91197107879209
2019-11-11,107.03152555814931
2019-11-12,107.33126436152928
2019-11-13,107.46248440003731
2019-11-14,107.95651815978574
2019-11-15,108.29789163025332
2019-11-18,108.53293202628552
2019-11-19,109.3561724810533
2019-11-20,109.18649619733783
2019-11-21,108.50143865128638
2019-11-22,108.87625554581763
2019-11-25,109.8521628446982
2019-11-26,110.20994962772853
2019-11-27,110.5712599552853
2019-11-29,110.38135055756905
2019-12-02,109.39713834037244
2019-12-03,108.45929399678406
2019-12-04,109.15896125578544
2019-12-05,109.47527302486796
2019-12-06,110.48421565579696
2019-12-09,110.13902806564116
2019-12-10,109.94053902424557
2019-12-11,109.95960442449005
2019-12-12,111.06726016461009
2019-12-13,111.1885809293935
2019-12-16,111.56451471086959
2019-12-17,111.73576830474424
2019-12-18,111.14755545871358
2019-12-19,111.53637082811812
2019-12-20,111.60225171102604
2019-12-23,110.9790924636411
